link,writer,time,text
https://lh3.googleusercontent.com/a-/ALV-UjVhGzfNX9WxjS36PD-KTWK1g8yVG0OseB4D8oRagtE6telJMI7VVA=w43-h43-p-rp-mo-ba4-br100,Ali Ghabi,6 months ago,"I had an outstanding experience at Mississauga Hospital. The staff were incredibly friendly, professional, and compassionate. The doctors and nurses provided excellent care, making sure I was well-informed and comfortable throughout my visit. The hospital was clean and well-organized, and I appreciated the efficient service."
https://lh3.googleusercontent.com/a/ACg8ocJD2B5z0NJZXt1Fcqzq4YQmDGVXh4zzTQN0lS71QPeWDyjDyQ=w43-h43-p-rp-mo-br100,Sarah B,5 months ago,"DON'T GO TO THIS HOSPITAL IF YOU WANT TO LIVE! Horrible staff,  crowded halls with wheel chairs, beds and machines.  Dirty,  missed medications,  nurses don't care,  specialists don't show up.  Rehab doesn't happen.  Drive 15 min further in any direction and go somewhere else to save the one you love or yourself.  😡 …"
https://lh3.googleusercontent.com/a-/ALV-UjVAK3Sx8zA9rxO8xcTKPkyoASqmiUPk_uhk0VNIghv0AU9ydNICaA=w43-h43-p-rp-mo-ba6-br100,Waqas Ahmad,10 months ago,Useless building that is built to waste hours instead of treating people. If you've severe pain it's better to stay home rather than going there and wait for hours
https://lh3.googleusercontent.com/a-/ALV-UjWTukN-9j1oD9-4DBbbwpg-snHPGwf0WNUwydKY4EGA4JIIHuE=w43-h43-p-rp-mo-ba3-br100,YaBoyBlue,a month ago,"This hospital is horrible, don’t have your baby’s here. My sister just had an awful experience and from the reviews I’m reading so have a lot of other people. You get one nurse helping for a birth and when there are complications it could take a lot of time before the doctor shows up. I wouldn’t come to this hospital in the future."
https://lh3.googleusercontent.com/a-/ALV-UjUzZTdedf4QvIOC9nX9g695ZRGhK1pSr4clO776B9nZPOCzz83w=w43-h43-p-rp-mo-br100,Brooklyn Currie,3 months ago,Trillium Mississauga is probably the worst hospital to go to especially for mental health. the doctors don’t run the tests they should. If you’re there for mental heath be warned that you will be treated with disrespect. The doctors are unbelievable rude to you don’t listen to what’s going on. They will run one test and when that comes back fine they will discharge you even though your is so much pain they don’t care.
https://lh3.googleusercontent.com/a-/ALV-UjVuCpcZ7VwdRXovqqqFbgEFTLm8y1WmCAvWstB8Yjtj-kEdoQ9zdg=w43-h43-p-rp-mo-ba3-br100,Omar Khan,2 months ago,"Came in 11:30pm got registered and in the e
Emergency room by 1am. Its 4:35am Dr is not available. I have a very small procedure should not take more than 10 minutes but i am here since last 5 hours now. …"
https://lh3.googleusercontent.com/a-/ALV-UjXqcwU1gLPup_gAtJjRVpX4We21l6lwEeLJIf4ZVSCL6QNQYy8=w43-h43-p-rp-mo-ba3-br100,Joshawa Frith,3 months ago,Really bad experience. Got there at 6:30pm told them I have a bad concussion. I waited till 10pm without getting as much as a Tylenol for my pounding head and dizziness. I asked how long I’d have to wait to see anyone and was told they have no idea. I realized I’d be there overnight without Tylenol so I checked out and went home.
https://lh3.googleusercontent.com/a-/ALV-UjUYHLxUsTPagQf5mFnH5L6ykocHiKFlnaKgIemnTb7z1-Q9PFU=w43-h43-p-rp-mo-ba3-br100,Buba Dj,5 months ago,"Everyone from Doctor, Nutritionist, Social worker , Physiotherapist to most of the nurses are treating my husband  well, who had few issues to deal with and for them is 5 stars.
I gave 4 stars for just FEW nurses whose luck of compassion is disturbing. It’s enough stressful and humilated  that you have to be in bed and wearing dependables , waiting for nurse to change  you and you don’t need comments like “”I just changed you recently”” 😱 Like somebody  chose profession for her."
https://lh3.googleusercontent.com/a-/ALV-UjVZHCWKItkaMihmYJ_1I4roCwIuy5ifqztEqsXvUxbiZrlYlfmE=w43-h43-p-rp-mo-ba6-br100,peter riess,3 years ago,"Great hospital nice very friendly and patient nurses despite covid protocol and doctors are also patient and understanding. I have been taking my father there at the cardiac clinic for years now and have always had a good experience here for his pacemaker. My mother spent a few weeks here and it was always a good experience the nurse's were polite and kind, professional and understanding as I would visit  her often for dementia diagnostic and assessment they adjusted her meds and way home for a few year now and she past away September last year after 15 years of battling it (88 years old) and she had nothing but praise for her treatment there. My last stay there for seizures post  operation and after radiation treatment at Princess Margerit they treated me very well and I am so grateful to the nurses and doctors there I got a C.A.T. scan so they  adjusted my meds and sent findings to neurologist,  radiologist and family doctor very professional and organized specifically during these trying times with the added inconvenience of covid. This hospital serves a large area and is far better than many other hospitals such as St Joseph health center or West Park health center and Humber River Hospital, Credit valley hospital as I have been to all of them and more and I defenetly feel safe and secure at this hospital. I would definitely recommend this hospital without reservation and give it high praise. the  only issue is finding parking of course like most hospitals in G.T.A. area. Thanks for reading and hope this review is helpful and please check out my other reviews and photos stay safe good health God bless 🙌 if this review is helpful please leave a like"
https://lh3.googleusercontent.com/a/ACg8ocLWvllOQhJM3rukUF4EZUqehLw7fQQDoTNld_8nVeA6lZ_EyQ=w43-h43-p-rp-mo-br100,Malek Salhab,5 months ago,"ER is a real joke. People wait 12 hours and no one cares. Better take pain killer and stay home. You can’t complain, they will tell you all are the same. It means be quiet and suffer like all other people as we are not willing to improve. Bad ER. Better drive to Buffalo and pay money."
https://lh3.googleusercontent.com/a/ACg8ocJOwKotTs9ts2Wv44uimjR9tMDQLOiyQc1R5Y7hlQPiWz32ikg=w43-h43-p-rp-mo-br100,Rehman Hassany,4 days ago,Worst experience ever at this hospital we have mentioned at very early our food to be halal but any ways they bring us regular diet for patient after surgery and after all blaming us worst staff they should have regular inspection on their nigh time staff and kitchen . The staff don’t pay proper attention on their patients just working in hospital to pass time talking had enough of their irresponsible behaviour from staff and their head
https://lh3.googleusercontent.com/a-/ALV-UjUVnLqTEDJ5jyzY9XeSXqoMisn1rPweKvT1AB9qHcbHjrpiddA=w43-h43-p-rp-mo-br100,Ramesh Kumari,3 months ago,"Hello trillium health, I am writing to extend my deepest gratitude for the outstanding care provided during the recent delivery of my wife at your Mississauga location. The professionalism, compassion, and dedication demonstrated by everyone involved made a significant difference in our experience.I want to give special thanks and compliments to Nurse Simran Khattda, whose exceptional care truly stood out. Her support and attention during this important time were invaluable to us.Please convey my heartfelt appreciation to all the doctors, residents, nurses, and front desk staff who contributed to making this a positive experience for our family.Thank you once again for everything you do.
Varinder & raman"
https://lh3.googleusercontent.com/a/ACg8ocLokzo5HYWrEoWAZHUolsA2u7RNwDOqi_F-PYU8RF0qgNWL4Q=w43-h43-p-rp-mo-ba4-br100,Ashleigh Grey,6 months ago,Gave birth here and I must say it was a great experience. The nurses were extremely helpful. Parking is paid and extremely expensive. The foodcourt has a lot of options as well if you dont want to eat from the hospital menu
https://lh3.googleusercontent.com/a/ACg8ocIhtJF7KXib4o-MIq_DabKxNKfJUm1kXfruGYWKkNmtQ3AcUA=w43-h43-p-rp-mo-br100,andrew nagorny,4 months ago,"For medical professionals, it's surprising to hear ""I don't know"" as many times as I did. Also maybe try letting the patient finish their sentence before cutting them off to say something stupid. Just an idea."
https://lh3.googleusercontent.com/a-/ALV-UjUhHRDPRv6TiAuFvXQXbV_08Y5Gz2GtK8GPT7vh9Vsrst8vmQv3=w43-h43-p-rp-mo-ba3-br100,Salman S,a year ago,"Went to maternity here. The service was good, but it felt like that episode on the office where Jim and Pam went to spend a night at Dwight's bed and breakfast. Paid almost 400 bucks for a private room that was right out of a museum. Take a look at the TV here... I thought it was a medical equipment until my wife corrected (idc about the TV itself, obv, but it's a good representation of our experience). This is what our money goes into?"
https://lh3.googleusercontent.com/a/ACg8ocIZKnCG0edcu53SffSYHRa29MGTt8oq1mAcNQHfJIQxdqrL1Nk=w43-h43-p-rp-mo-br100,shankar menon,9 months ago,"We had a wonderful experience in this hospital during and after my wife gave birth to our baby here. The staff - especially the nurses (Shawna, Stacy and Cecille) - were all very polite, considerate and compassionate to my wife & baby and helped us feel comfortable during our stay. Thank you for your service and we truly appreciate your willingness to go above and beyond to help us."
https://lh3.googleusercontent.com/a-/ALV-UjWBXPO4-ZhAGZpGOkBUf3T_k8Pq96CiC27X2Mdpi-vM6KJouqUkBg=w43-h43-p-rp-mo-ba3-br100,A Radwan,3 years ago,"I had my first delivery here a week ago and I must say that I had such a nice experience here and am glad that I chose Mississauga hospital as my hospital of choice to give birth despite living in Brampton. I would like to thank nurses Sonya, Gloria, Jihan, Pushpa and especially Amber who was so supportive in helping me with my natural delivery. They also took good care of me and went above an beyond from the time I entered my birthing suite till I was discharged. I would also like to thank Dr Richard Stein who facilliated my birth and my OBGYN Dr Katie Mcclean for your constant care. This is definitely a hospital that cares for its patients.
-Amalina Radwan"
https://lh3.googleusercontent.com/a-/ALV-UjXexhVTuImgX83Hx90Xz5ScSvqiHQSAgZbcNSbGwkfVn0e1VWmG=w43-h43-p-rp-mo-ba3-br100,O GS,7 months ago,"We had to come here at the emergency room 3 times. All the time our waiting time was not that long. The doctors and nurses were very nice and helpful.  Once, we had to leave to the Sick Kids Hospital because they did not have on site the specialists that we needed. So 2×5 stars and 1 time 2 stars."
https://lh3.googleusercontent.com/a-/ALV-UjVv58dHFh4ZHVGki6Oqft5VVSrH4VmjiEuoBdXJIkcsNNjBamF3Ew=w43-h43-p-rp-mo-br100,Maya R,6 months ago,"Aside from it’s an old and moldy hospital it’s the worst hospital in Mississauga, With bunch of staff with no knowledge of serving patients, I was at this hospital on May 13th for my fractured foot, When I was done seeing the physician I made a request for my health record, he told me to find a lawyer, I explained everything and I said I just need my health record from the hospital, I don’t need to see a lawyer,  he said he’s not sure where to get it, and I was surprised that he wasn’t able to direct me with that, I stepped out and  then reach out to the front desk and asked the receptionist, she provided me with a phone number to call,…  I leave the hospital and on my way home call the hospital and I was told either to do an online request which will take 30 days for them to provide all the information or visit them at the hospital in person to sign some papers in order to receive the health record.
This whole thing could’ve been avoided if the fracture clinic would’ve direct me where to go next while I was at the hospital, instead of just giving me a number to call.
Because of their carelessness I had to make another trip same day with my fractured foot to go back to the hospital, sign some documents and get my request done. ridiculous.
Also, front desk in main lobby usually when there is elderly employees serving patients have rough time understanding you when you ask them for directions or informations.
Requesting the hospital to please train your employees well, and make them to be aware of everything in order to serve patients accordingly."
https://lh3.googleusercontent.com/a/ACg8ocJcveqUS6wxcVBZFrdKo6Ivelj0PxoPvoF4_jSV1yVGMdysFA=w43-h43-p-rp-mo-br100,Mark Edward,5 months ago,My brother had three operations and was a patient for several weeks. He received fantastic care on all levels. World class all the way… THANK YOU
https://lh3.googleusercontent.com/a-/ALV-UjWu4EsxdiY8akHWMX2C8NC_mSgYNmJfBryGZW0aImxVjCxGmK-z=w43-h43-p-rp-mo-br100,Kelly Willson Harvey,11 months ago,"I woke up with a hernia yesterday and went to Emergency at Trillium Queensway. Ever single person I encountered from check in until I left was amazing.  Kind, caring and efficient.  Staff, doctors, nurses, techs - even the Tim Hortons staff - absolutely lovely. Moreover,  I got excellent care and have already received a call for a consult with a surgeon for TOMORROW!  I think that is incredible. Thank you to all of the staff. I know your jobs are extremely tough but I am very grateful for the amazing work you do."
https://lh3.googleusercontent.com/a-/ALV-UjXVQ1vElLzC0niS3omMSOo9fKe5GcmM-bFgYTQHnW2iVCjmets=w43-h43-p-rp-mo-ba5-br100,482darkknight,a year ago,"19/4/23 in Emerg for treatment. The intake was very good. The wait for treatment, not so much. Will report later once I've been treated.

Wifi is appreciated, but would recommend charging hubs be located strategically for patients and family for recharging devices."
https://lh3.googleusercontent.com/a/ACg8ocLEioV4CyFjXFFfq7E7sn-fdQhIyx6mbO2TSU6HEZh5iSgn6Q=w43-h43-p-rp-mo-br100,Jack T Fowler,9 months ago,"Horrible experience in the emergency department here. If you have a mental health crisis, stay clear of this place. Emergency department does not do a thing for people in mental distress. Forced to sit on a stretcher all day. Nicole was an excellent nurse. But the others just let me sit there like I didn't exist. Did not do 15 min checks like they're supposed to when someone's on suicide watch. Discrimination also, other patients were given better care then i recieved. Claimed to have no beds on the mental health unit."
https://lh3.googleusercontent.com/a-/ALV-UjWsaOjc7TonSHBGxic8XvybiMgK3djyB3bs4UJ1iL0zie0NXA5c=w43-h43-p-rp-mo-ba3-br100,Oleksii Pasichnyk,3 years ago,"We had 2 of our babies delivered in this hospital. 2 years ago and recently
Everything was perfect and on the high level of service!
Even during the pandemic there are friendly and understanding people!
Highly recommend their services and all 5 star job, well done! Keep it up!"
https://lh3.googleusercontent.com/a-/ALV-UjXn49Zw2VDeEF29XaSbW3OdptCBVqTby8t6FqgP_r4CpHBA8Hm-Bw=w43-h43-p-rp-mo-br100,Mariya Haponenko,9 months ago,"Horrible experience in ER with my toddler. We waited 7 hours just to get a prescription for antibiotics for my toddlers pneumonia. The doctor told us it was pneumonia 4 Horus in....but we had to wait for the prescription and to be discharged for a total of 7 hours. The nurses are slow and don't keep on task. I had to nag and push them to do any work or even call the doctor again to get the med prescription. They had inexperienced nurses try to draw my toddlers blood, pricking her in 4 different spots and couldn't draw any. Just confused and lazy. Go to downtown Toronto for better help."
https://lh3.googleusercontent.com/a/ACg8ocLfnZOjjYiuiN_VQ9XLIFwuHcCezc7VRyg0YR2GpuOK9uAxvA=w43-h43-p-rp-mo-br100,Philomena Currado,11 months ago,"Recently I had a scheduled appointment in the Endoscopy Clinic at M site. From the moment I arrived in the unit I was treated with respect and all the nurses were very compassionate and professional. These nurses should be commended for all they do. Thank you for making my experience a positive one. We are fortunate to have such a great hospital in Peel.

professional and compassionate.v"
https://lh3.googleusercontent.com/a-/ALV-UjUiy_nMkTpS7OG2f10IFdRiUCCVSYD5vhbXhKYXq2RY_IHEv7Td=w43-h43-p-rp-mo-ba4-br100,KD,a year ago,Excellent staff and delivery room. Obviously shortage of doctors and they were always in hurry.. we requested for private room but got semi private.. it was not up to the mark.. but nurses were very friendly and supportive..
https://lh3.googleusercontent.com/a/ACg8ocJVH1ulN7pN1EDNKv3RdT9l7-TnK01Shv0_rdlv22WZ9ZE_QT4=w43-h43-p-rp-mo-br100,Elisabeth Gonzalez,a month ago,I have  accidente it work i went to emergency wrist fractura   And follo up dr never give any papel and they chanche my medical history
https://lh3.googleusercontent.com/a-/ALV-UjWQpoyU2DUckOD_gJO07a8N4TAY-kOzaXzlQlx6WhpHHszn92sv=w43-h43-p-rp-mo-ba4-br100,Felish Rodrigs,10 months ago,"The ICU unit staff are genuine and have provided top notch service. However, once she got into the stroke ward I found that our nurse was not as observant and caring as she should. By her carelessness, she ignored our comments about her deterioration... Which led to another stroke. I will recommend others to report to the head nurse of that unit of your concerns. Along with calling, patient relations to make any complaints: call Trillium ext 7164
Power in numbers make a difference."
https://lh3.googleusercontent.com/a-/ALV-UjXLYxdgwZn5Jzv2bqI62yuLUAxzdxXxbuqjPJMgbfcBujJqtozVbw=w43-h43-p-rp-mo-ba3-br100,Ahmed,4 years ago,"I helped my mother with her admission to the diagnostic imaging department. A front desk lady (she said her name is Arianna but wasn't wearing any badge) she was yelling at patients telling them to take a number and set down. When it was our turn, I politely suggested that it would be easier to have a big banner with such instructions. She told me with a ton of attitude that there is a sign but people do not read. Furthermore, she asked us to follow number 2, and when asked her whether its lift or right, she's yelled at me asking me to just follow the number. Moreover, she was joking with her colleague and yelling at us whenever there is a chance.  I'm not sure why such people take their job for granted and think they can yell at patients simply because the hospital is publicly funded and customer service is a KPI that the hospital cares much about. very disappointing.

*** after receiving the below response from the owner, I have emailed the email provided and never heard back from anybody. I sent the email 10 days ago."
https://lh3.googleusercontent.com/a/ACg8ocLjabs2MlriUiQJc_i2hNoeT0JtvQiIF1hSG8kDqqfmuiCQqg=w43-h43-p-rp-mo-br100,Saher I,9 months ago,"Went with Mom to do body scan this month and there’s someone there called Collin Lewis he said he’s the manager and he actually is so rude and disrespectful, Zero Ethics!!!!
Went with her in the room for testing and it was for an urgent matter and we were so worried about her, so they started the test and I was in the room with her. I tried to take one pic of her scan and then one of these girls working in the nuclear medicine dept. came to me and said don’t take pics please so I respected what she said and I totally got it for patient privacy but at the end she’s my Mom!!!
Anyways, I was just sitting beside the monitor looking ONLY then obviously this girl went to tell this guy named Collin so he came rudely and turned off the monitor while I was staying looking at it without even apologized or say anything!!!
Then there was another monitor on the desk beside the bed showing same stuff, so I went around the bed to the other side and continued looking at the monitor and even I folded my arms so he sees that I don’t have my phone at all in my hands if that’s what they worried about.
Then Again, this rude person came and turned off the whole Monitor and started to offend me and said you can’t stand here or take pics or videos and I said, the girl already said that and I’m just standing now doing nothing!!!! Did you see me taking any pics or vids after the girl told me? So he started to be so rude and I was just defending myself and my rights then he started to say you shouldn’t be here at all in the room, if you didn’t stop now I will call security for you….blah blah blah. And my mom was on the bed having her test which, she was so stressed out that was happening while she’s having the test, and got emotionally hurt for the rest of the day!!!
I never seen such a rude person and they put him in this sensitive position, he doesn’t even understand basics of customer service, ethics, or how to deal with patients and respect them and their family and understand how frustrating are they when they go for this kind of tests and doctor was suspecting a cancer!!!!
So rude and ridiculous person and staff!!!!"
https://lh3.googleusercontent.com/a/ACg8ocKhUhtVDikUXwAbQsIsGL_GTDvKElM97jPWjPogsZad4FI2xg=w43-h43-p-rp-mo-br100,Pankush Suman,a year ago,"Worst Canadian Health System ever. My sister gave birth to a healthy 3.6 kg baby boy. All the nurses said everything with baby is normal and we were about to leave the hospital after 2 days of the delivery. They kept my sister their as she had c section. On the day of discharge from no where they discovered baby had infection and told us that they will give some antibiotics and will keep the baby for 5 days under observation but unfortunately that same day of discharge they said they couldn’t save the baby. Literally, they couldn’t find anything wrong with the baby for 2 days. And doctors said they don’t known the exact reason for the death. Upon asking the doctor that what they will write on death certificate the cause of death, they have no answer!! Very very very shameful. I know they will never accept their mistake but my nephew is killed by their negligence and neglect. RIP my little champ."
https://lh3.googleusercontent.com/a/ACg8ocJ06Dz2jgYSvwOUEhFYvqOaUwke8BSxyvU1huxC8ONb8DZUCA=w43-h43-p-rp-mo-br100,Jing Sun,2 months ago,"Terrible terrible parking, took us 25 mins to find parking. We arrived at the parking at 817 am and our appt was at 830. By the time we got to the registration it is already 850….so I will be charged for the time I spent looking for a parking spot ?????"
https://lh3.googleusercontent.com/a/ACg8ocJLw-ZCA30kHVpL4TV0Ok2dkXis9y0SbCtijPS3a5O_fsZyQJs=w43-h43-p-rp-mo-br100,Karla Liera,10 months ago,"I came to this hospital on January the 23th with an acute stomach pain. The place was packed. At least I was directed to the Rapid Assessment area and the personnel was very nice.
Unfortunately I was miss diagnosed. I was released still in pain after the morphine given to me through IV. The doctor requested an ultrasound that only revelled gallbladder stones which I knew I had but have never caused any trouble.
I left and came home with a prescription of a Tylenol with codeine and an anti-acid than didn’t help either, but more than that with disappointment of the lack of further investigation from the doctor. Few hours later I had to go to a different hospital where a CT scan confirmed an appendicitis and I got it  removed later on that day. Thank god it was still in a good time."
https://lh3.googleusercontent.com/a-/ALV-UjU5aaly8IpQqy6Gop3RHgrge0FirvlmpA1a5TmwdmBDe0Pk8mMZ=w43-h43-p-rp-mo-br100,V,4 months ago,"My brother had a concussion and was sent to this hospital, worst experience. We couldn’t go in and they wouldn’t take our contact information. We were told to call 2 hours later and found out he was already discharged! We get ahold of them and they tell us they tried to call and sent him in a taxi. Firstly they never called and secondly half an hour passed and he did not show up. To our surprise we drive there and he is still waiting for a cab! He then proceeds to tell us they didn’t have our number and that’s why they called a cab! Why would you send a person who just had a concussion out there on their own? Complete and udder lack of care! My brother had to wake up alone and be sent out on his own without his family. Please do better, this is unacceptable."
https://lh3.googleusercontent.com/a-/ALV-UjW9PVy9a0wfMq2Ym3mRbhG8ckVQZi3ovGjmYKZcu0aIggZE1Oo=w43-h43-p-rp-mo-br100,Sylvia Wangu,6 months ago,"I gave birth to my Son at Trillium 7 months ago, Dr Scheufler Peter was so humorous and made the process easy for me especially being a first time mum, Thank you  so much together with your team, I also want to thank Nurse Stacey 😍 at the paediatrician ward, I remember how she taught me how to put my baby on the car seat and her lovely smile while bidding me goodbye, you impacted my life and now am in nursing school and I hope to impact more lives just like her. Thanks Stacey."
https://lh3.googleusercontent.com/a/ACg8ocIJIu7nbyJJBqXLurMatPQehd6XYDdTWlucRNP3lopHmmUiLA=w43-h43-p-rp-mo-br100,Blinda,8 months ago,"I had c-section in Mississauga Trillium Hospital.
no doubt Main doctors and staff with them in the surgery room is kind but when they shift you in the room after surgery then in the hospital staff is very ill mannered ,rude, disrespectful and none cooperative actually these are not enough words to explain my experience and emotions.
I had a Chinese nurse her name was Christine she was totally awful and horrible woman with smile on her face.
My husband was not with me because he had to take care my our other kid she was keep on torturing me by saying your husband should be here to  take care you( so that she don't have to do her duty)
Other nurses on night duty just want to come to sleep in the Hospital and get their salaries  ...."
https://lh3.googleusercontent.com/a/ACg8ocIbo96_Jw5W-dICKjycoq8UY_4KUEUMZsJk6rypCfS0O3xSQA=w43-h43-p-rp-mo-br100,Fransisca Mella vasquez,7 months ago,"very bad service, I arrived at 3 in the afternoon and left at 10 p.m. due to an emergency due to pain that I couldn't stand, the nurses were very rude, I didn't like it at all.. I hope I don't come back, they didn't cut anything, they just gave me an injection. Since I am a tourist I had to pay 960 dollars to get an injection. It is unfair. I did not like the terrible service."
https://lh3.googleusercontent.com/a-/ALV-UjXPqrsS2PcQ9PZOeQfvLz6U9eHmWgycGY086PGMA2vNP0bCWsBf=w43-h43-p-rp-mo-ba4-br100,Moudar Kakouni,a year ago,"Trillium Hospital in Mississauga is a vital healthcare institution, but it may have some room for improvement in certain areas. A balanced 3-star rating reflects its significance while acknowledging potential areas of enhancement."
https://lh3.googleusercontent.com/a/ACg8ocLsJe1NQj9PrSxXydWBt3TvBVvhD_K7WjfZlKH_zJSjA4dd1A=w43-h43-p-rp-mo-br100,Kriatina Zizek-Shaw,a year ago,I cut myself at work and needed stitches I went to emergency and expected to wait for hours.  I was in and out in 3 hours. Finger stitched and the doctor was kind and efficient.  The nurses in emergency had a good system and although there were a lot of people the process was very smooth.
https://lh3.googleusercontent.com/a-/ALV-UjUN9bQ7uElsIFQ9j_pProo6tkigZfEkZCqGc8S8ReJVIAG4Kjpd=w43-h43-p-rp-mo-ba3-br100,Zeeshan Iqbal,a year ago,"My wife delivered in this hospital recently, I was pleasantly surprised with the experience. The doctors and staff are doing a good job running the show.

The postnatal recovery unit was a let down, specifically 2 of the front desk staff, who probably need to be sent in for an intensive, customer handling and a communication crash course!

Overlooking that, the hospital is great and the critical care team, running the show are doing and exceptional job !!"
https://lh3.googleusercontent.com/a-/ALV-UjVpjWOphzHhJYy4eXztTKZteJHO-TEzAyDGBF-xrVlkD0ND2_KU=w43-h43-p-rp-mo-ba2-br100,Rebecca Colussi,6 months ago,I had a scheduled appointment for an ultrasound and had to bring my three week old baby because I was nursing. This scheduled appointment took six hours to have the ultrasound completed and receive the results. The doctor knew I just had a c section and had a baby with me and she didn’t care about respecting my time.
https://lh3.googleusercontent.com/a/ACg8ocJKIkQkvOqKg9zsmSchNi0OOo6RrHC8E_uVZz1U0NjT92RjgQ=w43-h43-p-rp-mo-br100,Khalid Saleem,a year ago,"My wife came here with a brain stroke.  Quick procedure performed, clot was removed and was shifted to ICU. BEST OF BEST services are provided, nurses are always there to help you. Now my wife has been shifted to stroke recovery room.
Doctor is true professional. Nurses,physio therapy and speech all are excellent.
My wife is very happy and satisfied with all the staff. Food is good. Thanks"
https://lh3.googleusercontent.com/a-/ALV-UjUm7eZiakeu_5wQ6kDmnApCwF40CfxyIYRwryQfKL8x_6CiJA_o=w43-h43-p-rp-mo-br100,Gokul Vinayan,11 months ago,"The ER is a joke.. didn't get to see a doctor even after waiting for over 6 hours!!! How is this ""Emergency"" when nobody there seems to be in any urgency to take care of the patients. All patients here in the ER are waiting to be seen, then who is the doctors spending time with? They hardly spend 5 minutes per patient, yet somehow they take multiple hours to go through the patient list."
https://lh3.googleusercontent.com/a-/ALV-UjUNiYGZWbKL1fMJNkKQXUrbgzQkSx50UVBbM84-vzPLNiCg4zZY=w43-h43-p-rp-mo-br100,Mike Ja,a year ago,"Nerve breaking experience. After spine surgery I am in semi occupancy room located at nursing station. Door is always open so I can hear all incoming calls, conversations between nurses and all the noise coming from the hallway. Patient I am sharing room with is most ignorant person. All day listening tv station on his laptop. Calling lots of people at any hour. That’s including night hours like 11pm ,1:30 am, 3:45 am, 5:40 am this is example fro27mlast night. He talks openly and loudly until I have to call nurse for help. But that doesn’t stop him from talking again after the nurse is gone. I was told that they can do nothing about it except ask him to be quiet. It’s been three nights like that and days and I found myself in so much stress that I just can’t take it anymore. The only help from the staff is that they gave me earplugs an painkillers. How should I recover from surgery if I’m constantly under such a stress ?
Don’t come here if you’re in need for recovery. You will need psychiatric help after you leave.
Mike, Patient
November 27. 2023"
https://lh3.googleusercontent.com/a/ACg8ocLLx7snQbbbCKcOCHjm6sTcjig2DcsguDNZeCVbmroT-31uWQ=w43-h43-p-rp-mo-br100,Lisa Morning,10 months ago,The experience we had was truly excellent with my Mother having spent 11 days in the hospital. I was by her bedside during this time. The review rating is completely inaccurate in my eyes. Truly an amazing experience with all of the staff of this hospital.
https://lh3.googleusercontent.com/a-/ALV-UjWNQr734420zwG2fLeDzrq6vC8prMZjaDp5uQOeKIAy9CRg6kk=w43-h43-p-rp-mo-br100,Ray “Ray” Rezaie,9 months ago,My Aunty had a Heart attack and it took the hospital 6 days to do an x-ray and a test they kept cancelling the appointments not realizing they were telling the patients fast for 6 hours and then after starving the patient who was suffering from diabetes that her appointment has been cancel and they did it for 2 days until we complaint why they can not make up their mind and do the stent as they have scheduled? because it is dangerous for a Diabetic patient to not eat over 6 to 8 hours and keep taking her or his Diabetic medications...you would think the Doctors in a Hospital know that already... right???
https://lh3.googleusercontent.com/a-/ALV-UjUtVlpUx7DRthWqt21uku5RLe2NXD-9C_5XN58lQnv5UaL11n1J=w43-h43-p-rp-mo-ba4-br100,Kris D,11 months ago,"The wait time is bad. However, I give this place a 5 star because the wait is not a fault of this hospital or the people who work here. Every staff member here is incredible, from the paramedics, to the nurses and doctors. It’s not an easy job, but the staff does an excellent job of showing empathy and competence. Great job."
https://lh3.googleusercontent.com/a-/ALV-UjWRK430IpsvxhreKsI6FK_gwrieounx7xwIJQAyP11XIc_wFmel=w43-h43-p-rp-mo-ba4-br100,Sophiya A,8 years ago,"Pretty quick service. My dad was transferred from one Trillium to another. Within days he got 5 stents. The nurses in the Coronary Care Unit were all amazing. They all took great care of my dad. The Surgeon after the first procedure came and explain everything to us. He looks like he really cared, and not just doing his job."
https://lh3.googleusercontent.com/a/ACg8ocK7QiKzp-n2fMp1sv7ZridM5w50caXvKyyPUFMhlovo6b33gg=w43-h43-p-rp-mo-ba4-br100,Gail Ramoska,a year ago,Asked the paramedics to take my mom to Trillium Hospital and it was the BEST decision! My mom is in a nursing home and the closest hospital to her is St. Joseph's. My mom was there 1.5 years ago and my experience (daughter) was horrible! She was admitted through Emergency where the staff lost her shoes. That was only the beginning of our nightmare as my mother stayed there for 3 weeks! Trillium hospital was extremely professional and the staff very helpful. Everything was done effortlessly as they took xrays and did bloodwork with my mom. The nurses called me at home to keep me informed of my moms health status.This hospital has always been my favorite and now I know why. As a teacher I give this hospital an A+. Keep up the terrific work!!!
https://lh3.googleusercontent.com/a/ACg8ocLPUQiCCYw5zLHWoMqv_UOxb75wBu5K73McoLVlsslci9KWtw=w43-h43-p-rp-mo-ba2-br100,Vikas Kapoor,4 months ago,"worst hospital ,, they killed my wife ,, i have incident report ,, by giving wrong medicine during surgery,,, Coroner reports also confirms reason of death wrong medicine,,,,,
they did phone conference calls with full team of medical experts
and told me as all the tubes are same color so Anesthesia expert did not read ,, so she administrated wrong medicine ,, so next time we will make different color tubes to avoid such mistake ,,, such a easy excuse
to kill some one,"
