link,writer,time,text
https://lh3.googleusercontent.com/a/ACg8ocLy_WrX12xwAMOnpl5LiogfSykeqHNABSY2TmI8GiHj2kSQYZw=w43-h43-p-rp-mo-br100,Jara,5 months ago,The worst health center in Calgary and I never had it in my life In Canada. I have never gone back to this health center in my life. I don't think it's under Ahs the staff is Rudy not professional.
https://lh3.googleusercontent.com/a/ACg8ocJoRD6HOlBshpTOEX9RgkJbBBB0Mxc3h2y8sBnl9pQKknjQFA=w43-h43-p-rp-mo-br100,Anonymous,a year ago,"The nurses and doctors here are amazing! I went during the week around 10 and I was in and out in less than 2 hours. The nurses and doctor who saw me were kind, caring and listened to my concerns and did not rush me through. As someone who …"
https://lh3.googleusercontent.com/a/ACg8ocJMmFa642mRQOm3k5xRjx33C-meL55rUlbUyaXPD52AnCpMGA=w43-h43-p-rp-mo-br100,Petia Hristova,a year ago,"The lab is great and both the reception staff and collectors are patient ,kind , and polite. Got a great patient experience from Janice at the lab today. Very painless and quick blood collection, I am usually nervous about such appointments and Janice made me feel comfortable."
https://lh3.googleusercontent.com/a-/ALV-UjXY5jClKGkW2RfsxO29amKyXaCh69rf5db67jlsifDjY4jsVpoN=w43-h43-p-rp-mo-ba2-br100,GermanGiirl Manitobaa,a year ago,"Great Location downtown right on 4 Street! Very nice park across the street, Doctors in Urgent Care are caring and overall friendly Especially Dr. Kaiser and Dr. Raj!!  I like they have a Lab on 3rd Floor as well! other than usually wait …"
https://lh3.googleusercontent.com/a/ACg8ocJLcrPRGzHYXpb-Jh3V_oLF5nBypJ7mRD-58R5V6vMAOWZnng=w43-h43-p-rp-mo-ba2-br100,daryl cameron,10 months ago,"By far the most uncompassionate, unprofessional and sorry excuse for a health care facility.  I had gotten assulted today and went in there with a busted hand and my lower hernia feeling like it ruptured and having to deal with the …"
https://lh3.googleusercontent.com/a-/ALV-UjWgDU0-yw6klJiJhknnA-OtcRVVk9FfimUv0fvGC9qSq9i0tU3zRg=w43-h43-p-rp-mo-ba3-br100,Krista Willott,a year ago,If you have ANY intense pain DO NOT go here. I went in today with a suspected Pulmonary Embolism and have had 2 before. At times my pain was so bad a was audibly  wailing. I was given 2 extra strength Tylenol and a muscle relaxant. Even if the doc wanted a CT it wasn't possible because the machine broke. 😡 …
https://lh3.googleusercontent.com/a/ACg8ocIfAtMTK7RYfkaMMXb88cRdyqsNXhqnbqrQu9xr2Uq2QZ21IA=w43-h43-p-rp-mo-ba6-br100,Maggie Pie,3 weeks ago,Terrific staff!! I was in & out a lot quicker than the rest of the hospitals who were completely inundated with patients. I was not rushed out the door. Very patient human beings. Thank you so very much!!! A.K.
https://lh3.googleusercontent.com/a-/ALV-UjWfIs_bJtal3fZhHUU4IRjONXEZ97Jg6dIEukik6L6_dvOHdqDt=w43-h43-p-rp-mo-br100,Giovanni Mollan,2 years ago,The nurses and doctor were very understanding and helpful. The staff were very kind and I have no complaints about anyone that works here. …
https://lh3.googleusercontent.com/a/ACg8ocJ5zCwecLfDXo7pPlrJKq7AnfHYpNhkfFtlIas2lg5QhXOD=w43-h43-p-rp-mo-br100,JSB CUISINE,a year ago,ER wait times were typical for a Sunday. I was seen after a couple hours. Dr. Garth Smith is a dream and we are lucky to have him here. Excellent bedside manner. He took the time to explain my condition well beyond his shift ended. With …
https://lh3.googleusercontent.com/a-/ALV-UjXRctplHx37jAPZA-HfTTEpar_XboFtPa_2GR2_9QcXAg3MBBQ=w43-h43-p-rp-mo-br100,Abbey Curzon,10 months ago,"I injured my elbow falling on some ice and went to Sheldon Chumir to get it checked. The doctor was very kind and took the time to answer all my questions. I was nervous going outside and waiting for my Uber, since it was late at night, so …"
https://lh3.googleusercontent.com/a/ACg8ocJt5pJalJcvVIzYn9u0Pw1PHgZBtyEh-W5p_empCCpZ9d_gIuM=w43-h43-p-rp-mo-ba4-br100,L M,a year ago,Hit and miss experiences with the urgent care at Sheldon Chumir. I have gone there several times over the years and have had great and awful care. Two examples below. …
https://lh3.googleusercontent.com/a/ACg8ocJtBYCOiJrA6LESg-AjwzYGuN4xM7u3ZdPw8935hr_immmIBA=w43-h43-p-rp-mo-br100,mauricio cibrian,8 months ago,"I had a horrible experience in this place , i arrived at this place at 10:30 pm . The nurse checked me in she told to sit and wait for doctor to call me . She said it will probably be a little bit of a wait . The doctor saw me at 6:00 am . …"
https://lh3.googleusercontent.com/a-/ALV-UjV4fECHz-1abhQpLNnROFiuCE2ymRsHU5DGKgPGe9j-dinUErW8Lg=w43-h43-p-rp-mo-ba5-br100,Peter H,10 months ago,"This place saved my life! Once when I was taken here by a kind police officer after an unintentional medication overdose, and without their prompt intervention I would not be typing thus review right now! I wasn't awake for this experience, …"
https://lh3.googleusercontent.com/a/ACg8ocKp_j8hLuVUYGn8bvnlqrcaAPVHX9bdQ61wqTMOygm54Svo_w=w43-h43-p-rp-mo-br100,Sherry Morris,a year ago,"My mom is a chemo pt. She came here as she wasnt feeling good after her treatment, she was directed to come here by her chemo dr. Turned out no one there knew how to help her, kept her there for 13hrs, did nothing, she had extremely high …"
https://lh3.googleusercontent.com/a-/ALV-UjU0v9QvYdIBHv-CBjRWBv5NwSpbTZAjrW18pTlfHlAjg1JWWlM=w43-h43-p-rp-mo-ba3-br100,Michael Reuvers,8 months ago,This site is over run by homeless drug users and is poorly managed. There is a single public washroom on each floor and they are usually occupied by one of the homeless drug users. Either asleep or using drugs. At least give patients use of private restrooms.
https://lh3.googleusercontent.com/a/ACg8ocIpWcLbzlBslryjjwJuWdEC8umztRTkC9D3FHJWDeU6Hc7G-SQJ=w43-h43-p-rp-mo-br100,Bobby G,2 years ago,I had to have a wire removed from my foot on Thursday that had punctured my foot.  Amanda the young nurse was a breath of fresh air.  She welcomed me right away and showed such compassion and just a true professional.  I don’t remember my …
https://lh3.googleusercontent.com/a/ACg8ocIzhz76cSkg2YOPeFuz0If9pTAroIYTrExnsewX426dhb85GA=w43-h43-p-rp-mo-br100,Ezadeen Ghbari,a year ago,Waited almost two hours to be seen by the triage nurse is unacceptable. There was only three people ahead of us and the nurse wasted almost an hour with one patient. I took my wife to another hospital which had a longer wait time but she was seen by the triage team within minutes and she was admitted right away.
https://lh3.googleusercontent.com/a/ACg8ocKhsOdyH4EwK3KKjw0_N48pXxWDrc_thaqwqJksyh0M9VexSQ=w43-h43-p-rp-mo-ba3-br100,Arsalan Jawad,a year ago,I once went to the urgent care centre in this hospital and had to wait for nearly 10 hours. Today I came with an appointment for some lab tests and I still have to wait. It’s been an hour over my appointment time AND I showed up 20 minutes …
https://lh3.googleusercontent.com/a-/ALV-UjXGsWAHX0O3QRblkLiwxRc0eVD9eGSWH1n4NbjHzLtdhrFuh_i1=w43-h43-p-rp-mo-ba3-br100,Sundus Kharbat,a year ago,"Way long wait time, lots of drunk and homeless at night, the waiting wasn't really full maybe 6 ppl in total but still they didn't call anyone inside. After a while the waiting area was filled and then we started seeing nurses coming to …"
https://lh3.googleusercontent.com/a/ACg8ocKUSRUrtjEGlK2icv9roDMUJOsITham5GsOJta1Cqq47aZnjA=w43-h43-p-rp-mo-br100,Daniel T,2 years ago,"Inefficient process, under utilized stuff, subjective selection for treatment/ priority, risky waiting system, etc etc. a lady who said she had tested COVID was mixed with the rest of the patients waiting to see the nurse with less than 6ft …"
https://lh3.googleusercontent.com/a-/ALV-UjU4KwS93p09z0djP7nuRve1BuxZmJA-lJA0aDeFXpIlGSchNMNp=w43-h43-p-rp-mo-ba3-br100,Susan Crockett,a year ago,"My daughter broke her nose, and went into the emergency department. The nurse knew immediately that it was broke. But they had her sit in the waiting area for 5 hours, and she watched as people who came in long after her were seen before …"
https://lh3.googleusercontent.com/a-/ALV-UjXppU4uTiCSuC7p3kJ-3rbIJaAnMHqU71E3RLuG1DMAtZlOwmgS=w43-h43-p-rp-mo-br100,Xxwinter GreenxX,a year ago,"Some harm reduction staff were friendly willing to answer questions eagerly while some were not, the non main entrance were not clear on what services they provide. Wait times are always long here, since covid others cannot really go in …"
https://lh3.googleusercontent.com/a/ACg8ocKwDsrsNVZx0n2ina42Wxab5wteDJVguQRA8idpjg59ASXwTb4=w43-h43-p-rp-mo-br100,Sunil Raaj,3 years ago,"Great service by the Urgent Care Staff, Nurses and Doctors. This was the nearest hospital to me and had to visit them for abdominal pain. The whole staff was welcoming and took great care in treating me. The hospital is not a first come …"
https://lh3.googleusercontent.com/a/ACg8ocKJ8cduJ9_d94vZnmPvZ3o9XiwQFHM69qHvuOp4Ynfxw13JvQ=w43-h43-p-rp-mo-br100,Cliff Kirchhoff,2 years ago,"Had to go to the Chumir Centre due to severe back pain because my usual doctor wasn't available. Although there was a wait, all staff were approachable and understanding, from security to front intake. Of particular note was the treating …"
https://lh3.googleusercontent.com/a/ACg8ocJB_rOsKLyaIRfAMhgeB7jPtodvNLI7oOo4rU9cspDKZGTFtA=w43-h43-p-rp-mo-ba3-br100,Dawn Kennedy,8 months ago,"Well, nowadays, a nurse assesses you before an ambulance comes to pick you up. So my nurse assessed me on the phone as really needing to go to the ambulance and the hospital although my nurse assess that I was going through acute withdrawal …"
https://lh3.googleusercontent.com/a/ACg8ocLBIF3D7y1YUumqV-hSewqu2v1ilwxzKBFwRxuU_LxqLqI4RQ=w43-h43-p-rp-mo-br100,Natasha de costa,a year ago,"I brought my son in and in the line to wait for him to be checked in, he almost fell in pain because of his chest. When they called us to come back, the lady bringing us to the back asked ""does your son really need to sit in the wheel …"
https://lh3.googleusercontent.com/a-/ALV-UjWhoan2r7YLc5PJ1ubBDvn4HsnQ5dhKkjUqmaIEDLKnRRy8nLI=w43-h43-p-rp-mo-br100,Nick Greene,2 years ago,"Horrible Experience With The Receptionists
THEY ARE EXTREMELY RUDE LADIES …"
https://lh3.googleusercontent.com/a/ACg8ocIaCNX6fJGbehx1g7iu4EeO7609z4vdAXosuOZumQzYxKqn-Q=w43-h43-p-rp-mo-ba2-br100,Elisha Gagnon,4 years ago,"Got dental work done today, a small spook but overall good experience. The assistants who prepped me were very kind, and understood when I asked them to explain everything they did. Took the usual time to get me x-rayed and numbed (almost 1 …"
https://lh3.googleusercontent.com/a/ACg8ocLr29LrXlITcOXoto-jXXJcY1sYCGGlGtcaC-4DDH2xGSvLDQ=w43-h43-p-rp-mo-br100,Jessica Kennedy,5 years ago,"I've ended up here twice in the past month, once from a bad case of food poisoning and the second time with a kidney stone. I can't praise the staff highly enough. I was extremely well taken care of,triaged and seen quickly on both …"
https://lh3.googleusercontent.com/a/ACg8ocJntN7JKRhY7UtWZTeC9zzi-tai-toh69ZE087AIAjBketr2g=w43-h43-p-rp-mo-br100,Jolene Watmough,2 years ago,Went to the dental clinic there last week as I had an abscessed tooth. They removed the tooth that day. The dentist was very rough. There wasn’t enough freezing so I tried to get him to stop and he replied it’s just the pressure from …
https://lh3.googleusercontent.com/a/ACg8ocKifPsnJcH3MfbPeWwBIgFGiZpd_aBw-OpS6cKz4tcCG5dg7NQ=w43-h43-p-rp-mo-ba3-br100,Bogart Humphrey,5 years ago,"AMAZING STAFF!!!!

I regret not remembering the 2 wonderful nurses, and doctors who helped me last …"
https://lh3.googleusercontent.com/a-/ALV-UjVxE_p6LrYwc_9JgsynSUPJv1hefIKlOV3GTm4gkAKTCNTzcqxu=w43-h43-p-rp-mo-br100,Meaghan Barrett,2 years ago,"Kind and accommodating staff but the wait time is absolutely atrocious. An hour to see a nurse, another 2 hours before they take me back. Another hour just waiting to go into the doctors room. And yes, yet another hour just waiting to see …"
https://lh3.googleusercontent.com/a-/ALV-UjWN-9zPO72hTk69Oi8ETZ3MqDC-9YmFGrLO32VsyydtDddXydhP=w43-h43-p-rp-mo-br100,Christy D,a year ago,"Went in for stomach issues. Everyone from front desk, nurses, doctors and security handled everything with utmost compassion and care. The doctors and nurses are very attentive and empathetic. I felt very safe and well cared for."
https://lh3.googleusercontent.com/a-/ALV-UjU3-qbDyDrPnj24VevLCc6l9qmEsjkUSpLm2JmRR-yD859CASE=w43-h43-p-rp-mo-br100,Ahmad Rahmati,a year ago,"They should change the name from Urgent Care to Grave care. After waiting for 5 hours they are telling us that “our waiting time is 9 hours if can’t wait, you can see your family doctor.”"
https://lh3.googleusercontent.com/a/ACg8ocJUBN56QVzL6N73I1JbsuU_YkYBtGCdhN84GCEVF683-x8p0H4=w43-h43-p-rp-mo-ba2-br100,Agnes Domi,9 months ago,"One star is a lot. Receptionist were watching movies on their phone. Lots of homeless people. 6 hours waiting while I felt bad on wheelchair.just go and read reviews, It seems no one doesn't care to solve those problems in here."
https://lh3.googleusercontent.com/a-/ALV-UjUlV4_UpmIlwYUv_FPjusRPyRylKJzZQdRAWEsU0-W0zskmXA4gaA=w43-h43-p-rp-mo-ba3-br100,Michaela Lewis,a year ago,"I have nothing but good things to say about the care I recieved here. In a time of crisis when I needed help and didn't know where to even begin, I was treated with real care and concern. The staff were genuine and they helped me get resources immediately."
https://lh3.googleusercontent.com/a-/ALV-UjW6U0nz_B0u7-jdfXFNiq8fINGhaPriDcrZ0vAxJ1VRYI0rzNOS=w43-h43-p-rp-mo-ba3-br100,Ellie Gauvin,5 years ago,I came in with stomach flu like symptoms that quickly worsened upon arrival. I was vomiting every few minutes vs just twice in the previous hour. I mentioned it to the nurse at triage and she moved me to the back immediately - even though …
https://lh3.googleusercontent.com/a-/ALV-UjU8CCX4sQugfIaPa06ThH4Y4pSX2vSAytOI11odDZiN5auVKC3CGQ=w43-h43-p-rp-mo-ba2-br100,Karolina-Maria Glab,2 years ago,"Wow. This place is amazing. I've never felt safer in my life after coming in with the concerns I did. Dr. Scott is incredible, Nurse Jessica never left a bruise after the blood work, and Nurse Amanda was ultra nice too... all supporting …"
https://lh3.googleusercontent.com/a/ACg8ocJL02DZBtHlGlORGU4JDaX888RSikAYBMoJRYq_Ph8hLIbKFzKs=w43-h43-p-rp-mo-br100,Marci Hittle,2 years ago,Lab Staff here are so amazing. My son is so scared of needles and the staff picked up on it right away and were so patient and kind. They did everything they could to calm him down told him he did a great job when it was done. Thank you to them all. Your kindness does not go unnoticed.
https://lh3.googleusercontent.com/a/ACg8ocJt9VY-18KgzplQYoIFXp35IOw8Mf2jCQ02UJ09ESg91pic7A=w43-h43-p-rp-mo-br100,D L,a year ago,Very nice staff but wait times are ridiculous. You should add at least 2 hours onto what the wait time is saying. I showed up at 10 this morning. Wait time said 1 hour and 45 minutes. I had to leave after 4 hours before seeing a doctor because my parking ran out.
https://lh3.googleusercontent.com/a/ACg8ocJ1XKDgkYS9NEq4ir_oww25x38FHwyyn7wnwgWX8W-knaleuw=w43-h43-p-rp-mo-br100,Faisal Hussain,6 years ago,"I went there for the vaccination of my whole family; first visit was good.
Second visit i went for my infant son second shot when the nurse opened the family file she found out that my daughter missing one critical vaccine she …"
https://lh3.googleusercontent.com/a/ACg8ocKH9UGG-PIqvT_TP_586P0dfXco4f2LNvGsNucSNflVzwIsnfY=w43-h43-p-rp-mo-br100,Selena Wai,5 years ago,"The doctors working at URGENT CARE were absolutely ridiculous! The lady doctor helping me was horrible and every question my mom and I asked her, she responded with “I don’t know.” I waited 2 hours in the room when there was only one other …"
https://lh3.googleusercontent.com/a/ACg8ocK3ABhN1ki7a5CHLJCJCtjxS98-82OrhfYKQ4F3Y8oBp8XlCQ=w43-h43-p-rp-mo-ba5-br100,Lior Blockstein,4 years ago,"Had an unforeseen complication after root canal, middle of the night on Friday.  From previous experience I knew that I needed IV antibiotics. It could not wait for the morning and nobody in any other hospital would even look at me, because …"
https://lh3.googleusercontent.com/a-/ALV-UjX5OsRq5z3J_bkeH5KraZ4-1KNTdOxLlaVj90Gy6vnMTQ3S24OD=w43-h43-p-rp-mo-ba4-br100,Dainty Jone,2 years ago,Kudos to nurse Funmi of Peritonial Dialysis clinic. She is amazing and professional nurse to my mother. She was patient and attends to our needs. She made sure we are all good and ready to perform the procedure on our own at home. We are …
https://lh3.googleusercontent.com/a/ACg8ocKHnYtunMvw7TE8xKn3bUJyvCcYJCyU3nruEVQXakoOpFekEA=w43-h43-p-rp-mo-ba3-br100,Connie Lee,2 years ago,"I would never go back this place. I went there and I was only patient there (at 2am), took me 2hours to get into the room, another 30mins to see nurse, another nurse again and again.... and finally doctor. It was already 4hours after I got …"
https://lh3.googleusercontent.com/a-/ALV-UjXPvKEz2KMvBjWoxQH6pmlpsvO6iNyMBKkdnsK148kKYLaVaivs7g=w43-h43-p-rp-mo-br100,Rachel Powell,6 years ago,My friend went in with a head injury late last night. He was triaged and admitted right away but then the posted wait time to see a doctor was 1 hour 57 minutes. The wait time didn’t change from 1:57 for the 2 hours we sat in the waiting …
https://lh3.googleusercontent.com/a-/ALV-UjX8EDxCrJDYjp93Tdlwaj88i2P2NO649Ca7tJ3NWMhp-l55vZf5=w43-h43-p-rp-mo-ba2-br100,M S,a year ago,"Terrible wait time at this place even though they are not busy. We had to wait over 5 hours to be seen by a doctor. There are a lot of homeless people in there and because they want to warm up and sit inside, they lie about having “painful …"
https://lh3.googleusercontent.com/a-/ALV-UjU6_c_R9UFWpldN1lFApu_x0oIiJ27TEcG0XvDGhL4koQRlDmQ=w43-h43-p-rp-mo-br100,Hails,5 years ago,If I could give a negative review I would! The nurses were the RUDEST people I've ever dealt with and the amount of times they opened and closed the doors to talk to each other while I was in there was outrageous! I could hear them talking …
https://lh3.googleusercontent.com/a-/ALV-UjVpXzwZHLeNNvyH4tGn83eP9Ex4wufeTeRwmIns-xLPPzA7LffY=w43-h43-p-rp-mo-ba2-br100,Jo-Anne,6 years ago,"I had need to use this urgent care facility a few days ago, after having a accident.  I checked online to see the wait times, even though I didn't have much choice as I needed to be checked out.  The facility was easy to locate, but finding …"
https://lh3.googleusercontent.com/a/ACg8ocLrkzeYwHZK8yy9U_9e2GncOm6Sh5CpiqWTDsQCwXg5UTQAqw=w43-h43-p-rp-mo-br100,Google User,3 years ago,"Some posters need to realize that this is an ""URGENT CARE"" facility. Stop your complaining.If you want faster service don't expect your symptoms to be diagnosed thoroughly. …"
https://lh3.googleusercontent.com/a-/ALV-UjXM0__jm11VmnW1m0kudFdEQ6sjTPd5eWcNHUuofrSxTvRJnDFJ=w43-h43-p-rp-mo-ba2-br100,Cat Ginger,9 months ago,"RIDICULOUS LACK OF RESOURCES/ HELP.
They discharged a late stage cancer patient who had undergone chemotherapy, which, as some may know, cold temperature should be avoided. It was -30 degrees …"
https://lh3.googleusercontent.com/a/ACg8ocK2dgjLaR4OpX7CiT9VQw8zfSW5eGCh_SToOWFuwLNsSvCZiw=w43-h43-p-rp-mo-br100,Tripp Manywounds,2 years ago,"Came here over 8 times for 3 different reasons, and was told different things by every doctor. They treat me as if i live at a homeless shelter, even though i dress in designer clothing usually when i’m here, ask me multiple times if i came …"
https://lh3.googleusercontent.com/a/ACg8ocKMOfNpyO6wPDKdPhyS55hMISlm2fUcNuU9E4839pPa7bFqMg=w43-h43-p-rp-mo-ba3-br100,Chris L'Amarca,2 years ago,"Went in for a CT scan and everything was wonderful from start to finish. Booking was easy, parking was quick, it was easy to locate, reception was friendly and efficient, I waited less than three minutes and the scan went very well. The technician was excellent and overall I was very pleased."
https://lh3.googleusercontent.com/a/ACg8ocLSnp7zYUweGRiGDt5MPxySImCHvcWj-EA_Jfum4rUx0KjFeQ=w43-h43-p-rp-mo-br100,Barbara Benyon,3 years ago,"Attended for an injury at approx 9:30 am mid week. The staff were wonderful everyone was pleasant, polite , kind, patient and introduced  themselves by name. Offered a wheelchair and was maneuvered around expertly. Some possibly drug …"
https://lh3.googleusercontent.com/a-/ALV-UjULi4y7_dJZdla-Dtjj1MkkVOjiVHiWrTCxjnkFgKowerjVG3T4FA=w43-h43-p-rp-mo-ba3-br100,Chenise,7 years ago,The nurses are really nice! Some of the doctors are great. BUT 1 doctor in particular left such a bad impression that I will never go there again. I waited 2.5 hrs feeling that my head would explode from whatever I had and possibly have - …
https://lh3.googleusercontent.com/a/ACg8ocKfWAkFM92OE_qVWC0uZnRzJ9ZE72Mg9So3P_RnIKIpuCDpTA=w43-h43-p-rp-mo-br100,Tunahan Coşkun,3 months ago,If you have 6 hours to wait to see a doctor it’s perfect place to be
https://lh3.googleusercontent.com/a/ACg8ocLU_mjx1xhyZGaVGdWIDBpuJqB3G5TdlDzgoJNAiOB3Ioz8Eg=w43-h43-p-rp-mo-ba3-br100,John Kennedy,3 years ago,I just have some complains regarding parking. Staffs were fine. Very difficult to find parking and crazy high rates. There is very few street parkings with crazy hours that you can park and how are you supposed to know how long you will be …
https://lh3.googleusercontent.com/a-/ALV-UjVU3UT9I8WAPrpO084F9GEq44l2nhm-NnWvOX7DOya_T_VRpVQR=w43-h43-p-rp-mo-ba3-br100,Mark Ross,3 years ago,The doctors are generally good but the front staff are awful. The staff threatened to withhold medical care and access to the doctors because I wanted a phone appointment instead of an in person appt because of Covid. …
https://lh3.googleusercontent.com/a-/ALV-UjVJ4yhCqT9LRRhMHSEJQPuGUZAlvhfT_oM9F0AEHvSKdh-CfUe9=w43-h43-p-rp-mo-ba4-br100,Olivia Catherine,6 years ago,Got through pretty quickly. Most staff were friendly and helpful. Except for the main nurse who handled me. She was very rude and unempathetic to say the least. After getting to a private room she forced my mother to leave for no reason. …
https://lh3.googleusercontent.com/a/ACg8ocK4bRzbHA_M3GJtUwgeRzOIAqtr9KlkhA9YlMZ2lcEXDOv2Iw=w43-h43-p-rp-mo-br100,Shaynah G,4 years ago,"The doctors I’ve had here were absolutely terrible.

I went in after an accident in extreme pain and couldn’t move my arm.  I was …"
https://lh3.googleusercontent.com/a/ACg8ocJnE9IBtQvOJpyykCqMvDVOERCYAKkeORK78kxMLD445ntwcA=w43-h43-p-rp-mo-br100,Jenna L,5 years ago,"Save yourself the trouble and wait in an actual emergency, you probably wait longer but at least you’re not wasting your time. Came around 10pm, waited about and hour to get in which is not bad. Waited another hour to see the nurse, told …"
https://lh3.googleusercontent.com/a/ACg8ocJjA4rPcI8RVw5oAC9BK52iddJBoueKI8ixosTR8WJ5oXMy7g=w43-h43-p-rp-mo-br100,Paul Clearwater,9 years ago,"The staff in front are amazing. God bless you all. The nurses and doctors were excellent each time I've been there.  (  Three times in ten years)  They are professional, respectful, and caring. In addition, they are fast and efficient at what they do."
https://lh3.googleusercontent.com/a-/ALV-UjUczWTWf0odRQ1l6xOkZygk49KE9P5nzd2quwiwR2pGRehgJK_E=w43-h43-p-rp-mo-br100,Catrina Matheson,3 years ago,"The security guards, volunteer chick giving out hand sanitizer and nurses once you’re admitted are absolute saints. I was there for 7 hours with a suspected broken foot and when I felt unsafe to hobble back to my car one of the security …"
https://lh3.googleusercontent.com/a-/ALV-UjVz2qtHYAvLF1cbZwUl4QSQ0PcLyKhSv5oMb5kp-AOUFwiMzFM=w43-h43-p-rp-mo-br100,Veronika Burger,3 years ago,"Came in to the lab on Friday afternoon after having some pregnancy pain. I came as a walk in directly from my maternity clinic, there was almost no waiting time, staff was friendly and it was completely different experience than I previously had in Gulf lab. Definitely coming back."
https://lh3.googleusercontent.com/a-/ALV-UjUFSLn0jZ9ePie_1L0yPu3Wa2JgK5mhtFbhaLYHtM3VNFYRjDej=w43-h43-p-rp-mo-br100,PePpA tHe PoTaTo,2 years ago,"It's a worst experience I had, I arrived around 7pm last night it's already 5am the next day I haven't check yet. I waited for 10 hours for nothing. I went home without seeing the doctor, and because I need to drop off wife @ work & kids @ school. And you can't even charge your phone. I'm sorry but I had bad experience."
https://lh3.googleusercontent.com/a/ACg8ocKsbWaT0-Vnp-2_Dv1yrdqq8Ya1Q7eLSjxx5bPl7A5k7iSCDg=w43-h43-p-rp-mo-ba4-br100,Greg C,6 years ago,"I’m really mixed on this - it’s great to have a clinic close to downtown, but it’s sooo slow.  I checked the wait times before going, and it was showing 1.5 hours.  I’ve now been here 4.5 hours for a suspected fractured wrist and still …"
https://lh3.googleusercontent.com/a/ACg8ocJGviEKCrSDV9tUrH7bc-PBtjbwEdoF3pl2kuyQ8zYA6Eo_xQ=w43-h43-p-rp-mo-ba3-br100,amanda sheils,3 years ago,Brought my daughter in tonight for severe vomiting nurses were great. Doctor on the other hand was very arrogant and full of himself kinda attitude. And the atmosphere of this whole area was very unpleasant will never step near this place again.
https://lh3.googleusercontent.com/a/ACg8ocJrPOAyN8RAn-KgbqautKQPk1ZrvsXnYDXLgD3IMVTIMbHtqg=w43-h43-p-rp-mo-br100,Isabelle Camire,4 years ago,"Really  would like to thank Dr. Jenkins for referring me to hip and Knee clinic.
She did not have to and was surprised to hear from them after short time. …"
https://lh3.googleusercontent.com/a-/ALV-UjWYTI9vR9w36SeYRFOMutp-h93Ipq708H038oFuFUqPTzZQ-2A7=w43-h43-p-rp-mo-br100,Zarar Sheikh,3 years ago,"The most useless hospital , the most useless doctors and unnecessary biased waiting times. I was waiting and this guy came after me while he was done with everything and I was still waiting for 2 hours. …"
https://lh3.googleusercontent.com/a/ACg8ocKnm5-c0bgwWrUpehbGs1vd8M3pLqzuAPFMJXFB8FnNGqAe6sw=w43-h43-p-rp-mo-ba4-br100,Luke Gram,a year ago,"Left after not even being seen by a doctor for 7 hours, with no ibuprofen, water or anything offered. Whatever time is on the board for how long it will take, don’t believe them. …"
https://lh3.googleusercontent.com/a-/ALV-UjWRc3MMAcvdchv0xo4NMbbxYpdux88YDat_LYsq0Ma8KOZbh1w=w43-h43-p-rp-mo-br100,Ujjwal Tripathi,a year ago,"Ridiculous service!!!

I went for urgent care and they lost my strep test sample. I figured out 2 days …"
https://lh3.googleusercontent.com/a-/ALV-UjWWB37PaRfquhVIVIZqFakZAz93fneviAhkAFrR4thd6fmqOsH1=w43-h43-p-rp-mo-br100,Stu Braze,6 years ago,"Painfully torn in giving them this rating. In the dead of winter -35, I had an awful stomach flu. I was checked into urgent care and within an hour I was seen by a doctor. I was so happy that they took every step in seeing that my health …"
https://lh3.googleusercontent.com/a/ACg8ocIQMPiqQptInydcuQDNybRA6GocHmgn4KvBJDjORPWpm-Fiog=w43-h43-p-rp-mo-br100,Colton Hogge,a year ago,"Horrible wait times. Honestly? Hire more doctors. 5 hours to see if my infection is spreading is ridiculous. Haven’t even seen a dr. No nurses, nothing."
https://lh3.googleusercontent.com/a-/ALV-UjUsV9G9y5_4YKESrXlEhdD9Hvru-tTiu-ysdZIb2d1Vg5ay3RTy=w43-h43-p-rp-mo-br100,Darcy Blue,3 years ago,Completely unprofessional service. I asked admissions and urgent care about referring me by a different name then what is legally placed in my birth certificate. I have not been given this grace. …
https://lh3.googleusercontent.com/a-/ALV-UjXwvqe0T3zdYHM_Mlr0wg_2axOwzWA6rvDWqq9tnzbuF_VWDJk=w43-h43-p-rp-mo-ba5-br100,andrew Hoard,9 years ago,I had a very positive experience here!  I was admitted in 10 minutes with acute food poisoning and had excellent treatment.  I received excellent care from both Doctors and nurses.  The lab techs were also great!  Best urgent care in the city
https://lh3.googleusercontent.com/a-/ALV-UjVxVlRExLkMoXuYJFm7IO8XBRXRAzQU90lYZZ_RKjblKhjGYceh=w43-h43-p-rp-mo-ba3-br100,Aiden Andrew,5 years ago,"Horrible horrible horrible experience. Staff and doctors are worst.

They should not say that in urgent care.. SICKEST patients are seen first, when …"
https://lh3.googleusercontent.com/a/ACg8ocLe2plx3s5tGLbrIETexMEkqjEJ5VIkQn_yjnsPkxUPZi6sfA=w43-h43-p-rp-mo-br100,Catherine Nesbitt,4 years ago,"The Kidney Clinic and the PD Clinic staff are absolutely wonderful!! I am not a fan of the safe injection site/Opioid clinics at the hospital. The addicts leave the washrooms very dirty I have seen syringes left in the stalls, people …"
